codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,pais,region
AYM00089514,GHCN,ghcn_ftp,Maitri,-1000,-70.767,11.75,,,,,otro,otro
AYM00089532,GHCN,ghcn_ftp,Syowa,21,-69.0,39.583,,,,,otro,otro
AYM00089542,GHCN,ghcn_ftp,Molodeznaja,50,-67.667,45.85,,,,,otro,otro
AYM00089564,GHCN,ghcn_ftp,Mawson,16,-67.6,62.867,,,,,otro,otro
AYM00089570,GHCN,ghcn_ftp,Davis (Whoop Whoop),547,-68.467,78.817,,,,,otro,otro
AYM00089571,GHCN,ghcn_ftp,Davis,13,-68.583,77.95,,,,,otro,otro
AYM00089573,GHCN,ghcn_ftp,Zhongshan,18,-69.367,76.367,,,,,otro,otro
AYM00089574,GHCN,ghcn_ftp,Progress,64,-69.383,76.383,,,,,otro,otro
AYM00089575,GHCN,ghcn_ftp,Druzhnaja-4,46,-69.75,73.7,,,,,otro,otro
AYM00089577,GHCN,ghcn_ftp,Dome Plateau Dome A,4084,-80.37,77.37,,,,,otro,otro
AYM00089578,GHCN,ghcn_ftp,Dome Plateau Eagle,2830,-76.42,77.02,,,,,otro,otro
AYM00089592,GHCN,ghcn_ftp,Mirnyj,40,-66.55,93.017,,,,,otro,otro
AYM00089606,GHCN,ghcn_ftp,Vostok,3488,-78.45,106.867,,,,,otro,otro
AYM00089610,GHCN,ghcn_ftp,Cape Poinsett,90,-65.85,113.067,,,,,otro,otro
AYM00089611,GHCN,ghcn_ftp,Casey,41,-66.283,110.517,,,,,otro,otro
AYM00089615,GHCN,ghcn_ftp,Wilkins Runway East,755,-66.683,111.533,,,,,otro,otro
AYM00089625,GHCN,ghcn_ftp,Concordia,3233,-75.1,123.4,,,,,otro,otro
AYM00089642,GHCN,ghcn_ftp,Dumont D'Urville,43,-66.667,140.017,,,,,otro,otro
AYM00089646,GHCN,ghcn_ftp,Sitry Point,2094,-71.65,148.65,,,,,otro,otro
AYM00089648,GHCN,ghcn_ftp,Mid Point,2509,-75.533,145.86700000000005,,,,,otro,otro
AYM00089657,GHCN,ghcn_ftp,Leningradskaya,291,-69.5,159.38299999999995,,,,,otro,otro
AYM00089659,GHCN,ghcn_ftp,Priestley Glacier,1924,-73.633,160.65,,,,,otro,otro
AYM00089661,GHCN,ghcn_ftp,Cape Phillips,568,-73.517,169.75,,,,,otro,otro
AYM00089662,GHCN,ghcn_ftp,Base Baia Terra Nova,92,-74.7,164.1,,,,,otro,otro
AYM00089664,GHCN,ghcn_ftp,Mcmurdo Sound Naf,24,-77.8833,166.733,,,,,otro,otro
AYM00089666,GHCN,ghcn_ftp,Cape Ross,150,-76.717,162.967,,,,,otro,otro
AYM00089667,GHCN,ghcn_ftp,Pegasus North,10,-77.95,166.5,,,,,otro,otro
AYM00089734,GHCN,ghcn_ftp,Dome Fuji,3810,-77.317,39.7,,,,,otro,otro
AYM00089744,GHCN,ghcn_ftp,Relay Stat,3353,-74.017,43.05,,,,,otro,otro
AYM00089767,GHCN,ghcn_ftp,G3,84,-70.9,69.867,,,,,otro,otro
AYM00089768,GHCN,ghcn_ftp,Minna Bluff,920,-78.55,166.65,,,,,otro,otro
AYM00089769,GHCN,ghcn_ftp,Linda,50,-78.467,168.38299999999995,,,,,otro,otro
AYM00089799,GHCN,ghcn_ftp,Nico,2935,-89.0,89.667,,,,,otro,otro
AYM00089809,GHCN,ghcn_ftp,Casey Skiway South,375,-66.283,110.767,,,,,otro,otro
AYM00089811,GHCN,ghcn_ftp,Law Dome Summit,1368,-66.733,112.833,,,,,otro,otro
AYM00089828,GHCN,ghcn_ftp,Dome C Ii,3250,-75.117,123.367,,,,,otro,otro
AYM00089832,GHCN,ghcn_ftp,D-10,243,-66.717,139.833,,,,,otro,otro
AYM00089834,GHCN,ghcn_ftp,D-47,1560,-67.4,138.733,,,,,otro,otro
AYM00089864,GHCN,ghcn_ftp,Manuela,80,-74.95,163.683,,,,,otro,otro
AYM00089865,GHCN,ghcn_ftp,Whitlock,274,-76.133,168.38299999999995,,,,,otro,otro
AYM00089868,GHCN,ghcn_ftp,Schwerdtfeger,60,-79.9,169.983,,,,,otro,otro
AYM00089869,GHCN,ghcn_ftp,Marilyn,75,-79.95,165.11700000000005,,,,,otro,otro
AYM00089872,GHCN,ghcn_ftp,Ferrell,45,-77.9,170.817,,,,,otro,otro
AYM00089873,GHCN,ghcn_ftp,Elaine,60,-83.133,174.167,,,,,otro,otro
AYM00089879,GHCN,ghcn_ftp,Possession Is,30,-71.883,171.2,,,,,otro,otro
AYW00057401,GHCN,ghcn_ftp,Ellsworth Igy,43,-77.7333,-41.1167,,,,,otro,otro
AYW00057701,GHCN,ghcn_ftp,Eights,421,-75.2333,-77.1667,,,,,otro,otro
AYW00057801,GHCN,ghcn_ftp,Siple Stn,54,-75.9167,-83.9167,,,,,otro,otro
AYW00067401,GHCN,ghcn_ftp,Little Rockford,651,-79.25,-147.5,,,,,otro,otro
AYW00067402,GHCN,ghcn_ftp,Little Rockford,591,-76.2667,-147.5,,,,,otro,otro
AYW00067601,GHCN,ghcn_ftp,Little America,32,-78.2,-162.25,,,,,otro,otro
AYW00068201,GHCN,ghcn_ftp,Byrd Stn,1543,-80.0167,-119.533,,,,,otro,otro
AYW00068701,GHCN,ghcn_ftp,Brockton Stn,101,-80.0167,-178.417,,,,,otro,otro
AYW00077401,GHCN,ghcn_ftp,Plateau Stn,3505,-79.4667,40.5833,,,,,otro,otro
AYW00086101,GHCN,ghcn_ftp,Wilkes,12,-66.2667,110.567,,,,,otro,otro
AYW00087602,GHCN,ghcn_ftp,Marble Point,48,-77.4167,163.683,,,,,otro,otro
AYW00087701,GHCN,ghcn_ftp,Adare Hallett,5,-72.3,170.217,,,,,otro,otro
AYW00088702,GHCN,ghcn_ftp,Beardmore Camp,59,-83.4,174.75,,,,,otro,otro
AYW00088703,GHCN,ghcn_ftp,Little Jeana Stn,54,-81.3833,170.75,,,,,otro,otro
AYW00090001,GHCN,ghcn_ftp,Amundsen-Scott,-1000,-90.0,0.0,,,,,otro,otro
BL000085041,GHCN,ghcn_ftp,Cobija,-1000,-11.03,-68.78,,,,,Bolivia,Pando
BL000085043,GHCN,ghcn_ftp,Riberalta,141,-11.0,-66.117,,,,,Bolivia,Pando
BL000085114,GHCN,ghcn_ftp,Magdalena,140,-13.333,-64.117,,,,,Bolivia,Beni
BL000085141,GHCN,ghcn_ftp,Rurrenabaque,-1000,-14.47,-67.57,,,,,Bolivia,La Paz
BL000085223,GHCN,ghcn_ftp,Cochabamba,-1000,-17.42,-66.18,,,,,Bolivia,Cochabamba
BL000085230,GHCN,ghcn_ftp,Charana,-1000,-17.58,-69.6,,,,,Perú,Tacna
BL000085364,GHCN,ghcn_ftp,Tarija,1854,-21.55,-64.7,,,,,Bolivia,Tarija
BL000085365,GHCN,ghcn_ftp,Yacuiba,-1000,-21.95,-63.65,,,,,Bolivia,Tarija
BLM00085104,GHCN,ghcn_ftp,San Joaquin,140,-13.067,-64.667,,,,,Bolivia,Beni
BLM00085109,GHCN,ghcn_ftp,San Ramon,140,-13.3,-64.7,,,,,Bolivia,Beni
BLM00085123,GHCN,ghcn_ftp,Santa Ana Del Yacuma,144,-13.762,-65.435,,,,,Bolivia,Beni
BLM00085139,GHCN,ghcn_ftp,Santa Rosa,225,-14.067,-66.783,,,,,Bolivia,Beni
BLM00085140,GHCN,ghcn_ftp,Reyes,280,-14.3,-67.367,,,,,Bolivia,Beni
BLM00085151,GHCN,ghcn_ftp,Apolo,1415,-14.733,-68.417,,,,,Bolivia,La Paz
BLM00085152,GHCN,ghcn_ftp,San Borja/Capt Germ,194,-14.867,-66.75,,,,,Bolivia,Beni
BLM00085153,GHCN,ghcn_ftp,San Ignacio De Moxo,241,-14.967,-65.633,,,,,Bolivia,Beni
BLM00085154,GHCN,ghcn_ftp,Tte Av Jorge Henrich Arauz,155,-14.819,-64.918,,,,,Bolivia,Beni
BLM00085175,GHCN,ghcn_ftp,Ascencion Guarayos,247,-15.717,-63.1,,,,,Bolivia,Santa Cruz
BLM00085195,GHCN,ghcn_ftp,San Javier,520,-16.267,-62.467,,,,,Bolivia,Santa Cruz
BLM00085196,GHCN,ghcn_ftp,Concepcion,497,-16.25,-62.1,,,,,Bolivia,Santa Cruz
BLM00085201,GHCN,ghcn_ftp,El Alto Intl,4062,-16.512999999999998,-68.192,,,,,Bolivia,La Paz
BLM00085207,GHCN,ghcn_ftp,San Ignacio Velasco,413,-16.367,-60.95,,,,,Bolivia,Santa Cruz
BLM00085210,GHCN,ghcn_ftp,San Matias,124,-16.333,-58.383,,,,,Bolivia,Santa Cruz
BLM00085242,GHCN,ghcn_ftp,Juan Mendoza,3702,-17.963,-67.07600000000001,,,,,Bolivia,Oruro
BLM00085244,GHCN,ghcn_ftp,Viru Viru Intl,373,-17.645,-63.135,,,,,Bolivia,Santa Cruz
BLM00085245,GHCN,ghcn_ftp,El Trompillo,418,-17.812,-63.17100000000001,,,,,Bolivia,Santa Cruz
BLM00085247,GHCN,ghcn_ftp,San Jose,284,-17.833,-60.75,,,,,Bolivia,Santa Cruz
BLM00085264,GHCN,ghcn_ftp,Vallegrande,1998,-18.467,-64.1,,,,,Bolivia,Santa Cruz
BLM00085268,GHCN,ghcn_ftp,Robore (Civ/Mil),284,-18.317,-59.75,,,,,Bolivia,Santa Cruz
BLM00085283,GHCN,ghcn_ftp,Juana Azurduy De Padilla,2904,-19.007,-65.289,,,,,Bolivia,Chuquisaca
BLM00085289,GHCN,ghcn_ftp,Tte De Av Salvador Ogaya G,134,-18.975,-57.82100000000001,,,,,Bolivia,Santa Cruz
BLM00085293,GHCN,ghcn_ftp,Capitan Nicolas Rojas,3936,-19.543,-65.72399999999999,,,,,Bolivia,Potosí
BLM00085312,GHCN,ghcn_ftp,Monteagudo,992,-19.783,-63.917,,,,,Bolivia,Chuquisaca
BLM00085315,GHCN,ghcn_ftp,Camiri,792,-20.05,-63.567,,,,,Bolivia,Santa Cruz
BLM00085345,GHCN,ghcn_ftp,Tcnl Rafael Pabon,398,-21.255,-63.40600000000001,,,,,Bolivia,Tarija
BLM00085394,GHCN,ghcn_ftp,Bermejo,381,-22.767,-64.317,,,,,Bolivia,Tarija
BR000047002,GHCN,ghcn_ftp,Salinopolis,14,-0.617,-47.383,,,,,Brasil,Pará
BR000065001,GHCN,ghcn_ftp,Tapurucuara,6,-0.417,-65.0,,,,,Brasil,Amazonas
BR000082400,GHCN,ghcn_ftp,Fernando De Noronha,59,-3.85,-32.417,,,,,Brasil,Pernambuco
BR000082704,GHCN,ghcn_ftp,Cruzeiro Do Sul,194,-7.632999999999999,-72.667,,,,,Brasil,Acre
BR000082861,GHCN,ghcn_ftp,Conceicao Do Araguaia,-1000,-8.25,-49.28,,,,,Brasil,Pará
BR000083361,GHCN,ghcn_ftp,Cuiaba,151,-15.55,-56.117,,,,,Brasil,Mato Grosso
BR000083743,GHCN,ghcn_ftp,Rio De Janeiro,5,-22.917,-43.167,,,,,Brasil,Rio de Janeiro
BR000147010,GHCN,ghcn_ftp,Igarape Assu  Brazil,57,-1.0659999999999998,-47.61600000000001,,,,,Brasil,Pará
BR000152000,GHCN,ghcn_ftp,Porto De Moz,16,-1.733,-52.233,,,,,Brasil,Pará
BR000249000,GHCN,ghcn_ftp,Cameta,24,-2.25,-49.5,,,,,Brasil,Pará
BR000254000,GHCN,ghcn_ftp,Santarem-Aeroporto,60,-2.4330000000000003,-54.717,,,,,Brasil,Pará
BR000352000,GHCN,ghcn_ftp,Altamira,112,-3.2,-52.2,,,,,Brasil,Pará
BR000747000,GHCN,ghcn_ftp,Carolina (Aeroporto,172,-7.317,-47.467,,,,,Brasil,Maranhão
BR000867001,GHCN,ghcn_ftp,Boca Do Acre,119,-8.75,-67.4,,,,,Brasil,Amazonas
BR000956000,GHCN,ghcn_ftp,Alta Floresta (Aero,289,-9.867,-56.1,,,,,Brasil,Mato Grosso
BR001036026,GHCN,ghcn_ftp,Propria,19,-10.2,-36.867,,,,,Brasil,Sergipe
BR001065002,GHCN,ghcn_ftp,Guayaramerin,130,-10.817,-65.34899999999999,,,,,Bolivia,Beni
BR001138014,GHCN,ghcn_ftp,Cipo,145,-11.083,-38.517,,,,,Brasil,Bahia
BR001140016,GHCN,ghcn_ftp,Jacobina,485,-11.183,-40.467,,,,,Brasil,Bahia
BR001248000,GHCN,ghcn_ftp,Peixe,250,-12.05,-48.533,,,,,Brasil,Tocantins
BR001452000,GHCN,ghcn_ftp,Nova Xavantina,315,-14.7,-52.35,,,,,Brasil,Mato Grosso
BR001538000,GHCN,ghcn_ftp,Canavieiras,5,-15.667,-38.95,,,,,Brasil,Bahia
BR001543013,GHCN,ghcn_ftp,Janauba,516,-15.783,-43.3,,,,,Brasil,Minas Gerais
BR001544031,GHCN,ghcn_ftp,Januaria,474,-15.433,-44.367,,,,,Brasil,Minas Gerais
BR001546001,GHCN,ghcn_ftp,Buritis,600,-15.617,-46.417,,,,,Brasil,Minas Gerais
BR001548003,GHCN,ghcn_ftp,Pirenopolis,730,-15.85,-48.967,,,,,Brasil,Goiás
BR001657003,GHCN,ghcn_ftp,Caceres,118,-16.05,-57.683,,,,,Brasil,Mato Grosso
BR001746008,GHCN,ghcn_ftp,Paracatu,711,-17.217,-46.867,,,,,Brasil,Minas Gerais
BR001748003,GHCN,ghcn_ftp,Ipameri,752,-17.717,-48.167,,,,,Brasil,Goiás
BR001841005,GHCN,ghcn_ftp,Governador Valadare,277,-18.85,-41.933,,,,,Brasil,Minas Gerais
BR001846000,GHCN,ghcn_ftp,Patos De Minas,940,-18.6,-46.517,,,,,Brasil,Minas Gerais
BR001848001,GHCN,ghcn_ftp,Uberlandia,943,-18.883,-48.217,,,,,Brasil,Minas Gerais
BR001941020,GHCN,ghcn_ftp,Aimores,83,-19.483,-41.067,,,,,Brasil,Minas Gerais
BR001943002,GHCN,ghcn_ftp,Conceicao Do Mato D,675,-19.033,-43.433,,,,,Brasil,Minas Gerais
BR001943012,GHCN,ghcn_ftp,Lagoa Santa Airport,837,-19.65,-43.883,,,,,Brasil,Minas Gerais
BR001944016,GHCN,ghcn_ftp,Sete Lagoas,732,-19.467,-44.25,,,,,Brasil,Minas Gerais
BR001946002,GHCN,ghcn_ftp,Araxa,1004,-19.567,-46.933,,,,,Brasil,Minas Gerais
BR001957002,GHCN,ghcn_ftp,Corumba,141,-19.083,-57.5,,,,,Brasil,Mato Grosso do Sul
BR002045001,GHCN,ghcn_ftp,Bambui,661,-20.0,-45.983,,,,,Brasil,Minas Gerais
BR002047016,GHCN,ghcn_ftp,Franca,1026,-20.55,-47.433,,,,,Brasil,São Paulo
BR002141004,GHCN,ghcn_ftp,Itaperuna,123,-21.2,-41.883,,,,,Brasil,Rio de Janeiro
BR002143012,GHCN,ghcn_ftp,Juiz De Fora,911,-21.767,-43.35,,,,,Brasil,Minas Gerais
BR002144014,GHCN,ghcn_ftp,Lavras,919,-21.233,-45.0,,,,,Brasil,Minas Gerais
BR002145002,GHCN,ghcn_ftp,Machado,873,-21.667,-45.917,,,,,Brasil,Minas Gerais
BR002241001,GHCN,ghcn_ftp,Sao Tome,4,-22.05,-41.05,,,,,Brasil,Rio de Janeiro
BR002244032,GHCN,ghcn_ftp,Resende,440,-22.483,-44.467,,,,,Brasil,Rio de Janeiro
BR002244041,GHCN,ghcn_ftp,Volta Redonda,374,-22.483,-44.083,,,,,Brasil,Rio de Janeiro
BR002245032,GHCN,ghcn_ftp,Guaratingueta,537,-22.783,-45.2,,,,,Brasil,São Paulo
BR002245081,GHCN,ghcn_ftp,Sao Lourenco,900,-22.1,-45.017,,,,,Brasil,Minas Gerais
BR002351003,GHCN,ghcn_ftp,Londrina (Aeroporto,569,-23.333,-51.133,,,,,Brasil,Paraná
BR002450000,GHCN,ghcn_ftp,Castro,1009,-24.783,-50.0,,,,,Brasil,Paraná
BR002452048,GHCN,ghcn_ftp,Campo Mourao,616,-24.05,-52.367,,,,,Brasil,Paraná
BR002454001,GHCN,ghcn_ftp,Guaira,230,-24.083,-54.25,,,,,Brasil,Paraná
BR002548005,GHCN,ghcn_ftp,Paranagua,5,-25.517,-48.517,,,,,Brasil,Paraná
BR002549075,GHCN,ghcn_ftp,Curitiba,932,-25.417,-49.267,,,,,Brasil,Paraná
BR002554002,GHCN,ghcn_ftp,Iguazu Aero,279,-25.733,-54.467,,,,,Argentina,Misiones
BR002649005,GHCN,ghcn_ftp,Indaial,68,-26.9,-49.217,,,,,Brasil,Santa Catarina
BR002752004,GHCN,ghcn_ftp,Chapeco,679,-27.117,-52.617,,,,,Brasil,Santa Catarina
BR002849003,GHCN,ghcn_ftp,S. Joaquim,1402,-28.283,-49.917,,,,,Brasil,Santa Catarina
BR002957005,GHCN,ghcn_ftp,Uruguaiana (Aeropor,78,-29.783,-57.033,,,,,Brasil,Rio Grande do Sul
BR003252024,GHCN,ghcn_ftp,Rio Grande,2,-32.017,-52.083,,,,,Brasil,Rio Grande do Sul
BR008161001,GHCN,ghcn_ftp,Caracarai,95,1.833,-61.133,,,,,Brasil,Roraima
BR008250003,GHCN,ghcn_ftp,Amapa,10,2.067,-50.85,,,,,Brasil,Amapá
BR00B6-0360,GHCN,ghcn_ftp,Votuporanga,503,-20.417,-49.983,,,,,Brasil,São Paulo
BR00C4-0170,GHCN,ghcn_ftp,Sao Simao,617,-21.483,-47.55,,,,,Brasil,São Paulo
BR00C4-0630,GHCN,ghcn_ftp,Pirassununga,600,-21.983,-47.333,,,,,Brasil,São Paulo
BR00C5-0040,GHCN,ghcn_ftp,Catanduva,536,-21.133000000000006,-48.967,,,,,Brasil,São Paulo
BR00D4-0750,GHCN,ghcn_ftp,Sao Carlos,856,-22.017,-47.883,,,,,Brasil,São Paulo
BR00D6-0010,GHCN,ghcn_ftp,Bauru,617,-22.317,-49.117,,,,,Brasil,São Paulo
BR00D8-0390,GHCN,ghcn_ftp,Presidente Prudente,450,-22.117,-51.383,,,,,Brasil,São Paulo
BR00E2-0220,GHCN,ghcn_ftp,Taubate,577,-23.017,-45.567,,,,,Brasil,São Paulo
BR00E2-0320,GHCN,ghcn_ftp,Sao Jose Dos Campos,646,-23.217,-45.85,,,,,Brasil,São Paulo
BR00E3-0070,GHCN,ghcn_ftp,Sao Paulo,792,-23.5,-46.617,,,,,Brasil,São Paulo
BR00E3-0520,GHCN,ghcn_ftp,Sao Paulo (Aeroport,802,-23.617,-46.65,,,,,Brasil,São Paulo
BR00E3-1520,GHCN,ghcn_ftp,Sao Paulo/Cumbica,4,-23.433000000000003,-46.467,,,,,Brasil,São Paulo
BR00E4-1230,GHCN,ghcn_ftp,Campinas (Aeroporto,661,-23.0,-47.133,,,,,Brasil,São Paulo
BR00E5-0140,GHCN,ghcn_ftp,Avare,793,-23.1,-48.917,,,,,Brasil,São Paulo
BR026393280,GHCN,ghcn_ftp,Turiacu,44,-1.717,-45.4,,,,,Brasil,Maranhão
BR027510430,GHCN,ghcn_ftp,Sao Luiz,51,-2.533,-44.3,,,,,Brasil,Maranhão
BR027568450,GHCN,ghcn_ftp,Parnaiba (Aeroporto,5,-2.917,-41.75,,,,,Brasil,Piauí
BR027794310,GHCN,ghcn_ftp,Sobral,83,-3.7,-40.35,,,,,Brasil,Ceará
BR027865460,GHCN,ghcn_ftp,Piripiri,161,-4.267,-41.783,,,,,Brasil,Piauí
BR028724960,GHCN,ghcn_ftp,Fortaleza,26,-3.767,-38.6,,,,,Brasil,Ceará
BR028946430,GHCN,ghcn_ftp,Jaguaruana,12,-4.783,-37.767,,,,,Brasil,Ceará
BR036150060,GHCN,ghcn_ftp,Imperatriz,123,-5.533,-47.5,,,,,Brasil,Tocantins
BR036190520,GHCN,ghcn_ftp,Barra Do Corda,153,-5.5,-45.267,,,,,Brasil,Maranhão
BR036456090,GHCN,ghcn_ftp,Carolina,193,-7.332999999999998,-47.467,,,,,Brasil,Maranhão
BR037041370,GHCN,ghcn_ftp,Teresina (Aeroporto,67,-5.05,-42.817,,,,,Brasil,Piauí
BR037041390,GHCN,ghcn_ftp,Teresina,74,-5.083,-42.817,,,,,Brasil,Piauí
BR037083690,GHCN,ghcn_ftp,Crateus,299,-5.167000000000002,-40.667,,,,,Brasil,Ceará
BR037335980,GHCN,ghcn_ftp,Floriano,127,-6.767,-43.017,,,,,Brasil,Piauí
BR037657520,GHCN,ghcn_ftp,S.Joao Do Piaui,235,-8.35,-42.25,,,,,Brasil,Piauí
BR037672730,GHCN,ghcn_ftp,Paulistana,375,-8.132,-41.133,,,,,Brasil,Piauí
BR037835390,GHCN,ghcn_ftp,Caracol,523,-9.283,-43.333,,,,,Brasil,Piauí
BR037897030,GHCN,ghcn_ftp,Petrolina,370,-9.383,-40.483,,,,,Brasil,Pernambuco
BR037953910,GHCN,ghcn_ftp,Remanso,401,-9.633,-42.1,,,,,Brasil,Bahia
BR038014410,GHCN,ghcn_ftp,Quixeramobim,212,-5.2,-39.3,,,,,Brasil,Ceará
BR038062750,GHCN,ghcn_ftp,Macau,6,-5.117,-36.633,,,,,Brasil,Rio Grande do Norte
BR038192160,GHCN,ghcn_ftp,Ceara-Mirim,61,-5.65,-35.417,,,,,Brasil,Rio Grande do Norte
BR038196570,GHCN,ghcn_ftp,Natal,45,-5.767,-35.2,,,,,Brasil,Rio Grande do Norte
BR038217420,GHCN,ghcn_ftp,Iguatu,217,-6.367000000000001,-39.3,,,,,Brasil,Ceará
BR038416420,GHCN,ghcn_ftp,Barbalha,409,-7.317,-39.3,,,,,Brasil,Ceará
BR038484280,GHCN,ghcn_ftp,Campina Grande,502,-7.217,-35.883,,,,,Brasil,Paraíba
BR038536790,GHCN,ghcn_ftp,Triunfo,1020,-7.85,-38.133,,,,,Brasil,Pernambuco
BR038710390,GHCN,ghcn_ftp,Cabrobo,341,-8.517000000000001,-39.333,,,,,Brasil,Pernambuco
BR038777060,GHCN,ghcn_ftp,Garanhuns,823,-8.883,-36.517,,,,,Brasil,Pernambuco
BR038837530,GHCN,ghcn_ftp,Paulo Afonso,269,-9.4,-38.217,,,,,Brasil,Bahia
BR038868710,GHCN,ghcn_ftp,Palmeiro Dos Indios,275,-9.45,-36.7,,,,,Brasil,Alagoas
BR038983570,GHCN,ghcn_ftp,Maceio (Aeroporto),118,-9.517,-35.783,,,,,Brasil,Alagoas
BR039402250,GHCN,ghcn_ftp,Joao Pessoa,66,-7.1,-34.867,,,,,Brasil,Paraíba
BR047099650,GHCN,ghcn_ftp,Senhor Do Bonfim,558,-10.467,-40.183,,,,,Brasil,Bahia
BR047266270,GHCN,ghcn_ftp,Irece,747,-11.3,-41.867,,,,,Brasil,Bahia
BR047370760,GHCN,ghcn_ftp,Morro Do Chapeu,1005,-11.217,-41.217,,,,,Brasil,Bahia
BR047403040,GHCN,ghcn_ftp,Barreiras,439,-12.15,-45.0,,,,,Brasil,Bahia
BR047571250,GHCN,ghcn_ftp,Lencois,439,-12.567,-41.383,,,,,Brasil,Bahia
BR047635180,GHCN,ghcn_ftp,Bom Jesus Da Lapa,443,-13.267,-43.417,,,,,Brasil,Bahia
BR047826470,GHCN,ghcn_ftp,Carinhanha,556,-14.167,-43.917,,,,,Brasil,Bahia
BR048158910,GHCN,ghcn_ftp,Aracaju,5,-10.917,-37.05,,,,,Brasil,Sergipe
BR048620980,GHCN,ghcn_ftp,Salvador,51,-13.017,-38.517,,,,,Brasil,Bahia
BR048916940,GHCN,ghcn_ftp,Ilheus,60,-14.8,-39.067,,,,,Brasil,Bahia
BR057043270,GHCN,ghcn_ftp,Monte Azul,603,-15.083,-42.75,,,,,Brasil,Minas Gerais
BR057324290,GHCN,ghcn_ftp,Montes Claros,668,-16.717,-43.867,,,,,Brasil,Minas Gerais
BR058514530,GHCN,ghcn_ftp,Caravelas,3,-17.733,-39.25,,,,,Brasil,Bahia
BRM00082024,GHCN,ghcn_ftp,Boa Vista,90,2.817,-60.65,,,,,Brasil,Roraima
BRM00082098,GHCN,ghcn_ftp,Macapa,17,0.051,-51.072,,,,,Brasil,Amapá
BRM00082106,GHCN,ghcn_ftp,Sao Gabriel Da Cach,90,-0.133,-67.083,,,,,Brasil,Amazonas
BRM00082113,GHCN,ghcn_ftp,Barcelos,34,-0.981,-62.92,,,,,Brasil,Amazonas
BRM00082181,GHCN,ghcn_ftp,Monte Alegre,146,-2.0,-54.083,,,,,Brasil,Pará
BRM00082191,GHCN,ghcn_ftp,Belem,10,-1.45,-48.467,,,,,Brasil,Pará
BRM00082193,GHCN,ghcn_ftp,Val De Cans Intl,17,-1.379,-48.476000000000006,,,,,Brasil,Pará
BRM00082212,GHCN,ghcn_ftp,Fonte Boa,56,-2.533,-66.167,,,,,Brasil,Amazonas
BRM00082246,GHCN,ghcn_ftp,Belterra,176,-2.633,-54.95,,,,,Brasil,Pará
BRM00082287,GHCN,ghcn_ftp,Parnaiba,22,-3.083,-41.783,,,,,Brasil,Piauí
BRM00082326,GHCN,ghcn_ftp,Codajas,49,-3.833,-62.083,,,,,Brasil,Amazonas
BRM00082331,GHCN,ghcn_ftp,Manaus,72,-3.133,-60.017,,,,,Brasil,Amazonas
BRM00082336,GHCN,ghcn_ftp,Itacoatiara,43,-3.127,-58.481,,,,,Brasil,Amazonas
BRM00082361,GHCN,ghcn_ftp,Tucurui,253,-3.786,-49.72,,,,,Brasil,Pará
BRM00082410,GHCN,ghcn_ftp,Benjamin Constant,65,-4.383,-70.033,,,,,Brasil,Amazonas
BRM00082425,GHCN,ghcn_ftp,Coari,46,-4.083,-63.133,,,,,Brasil,Amazonas
BRM00082445,GHCN,ghcn_ftp,Itaituba,45,-4.267,-55.983,,,,,Brasil,Pará
BRM00082533,GHCN,ghcn_ftp,Manicore,53,-5.811,-61.278,,,,,Brasil,Amazonas
BRM00082562,GHCN,ghcn_ftp,Maraba,109,-5.369,-49.13800000000001,,,,,Brasil,Pará
BRM00082723,GHCN,ghcn_ftp,Labrea,60,-7.25,-64.833,,,,,Brasil,Amazonas
BRM00082791,GHCN,ghcn_ftp,Patos,249,-7.017,-37.267,,,,,Brasil,Paraíba
BRM00082825,GHCN,ghcn_ftp,Porto Velho,95,-8.767000000000001,-63.917,,,,,Brasil,Rondônia
BRM00082900,GHCN,ghcn_ftp,Recife,7,-8.05,-34.917,,,,,Brasil,Pernambuco
BRM00082915,GHCN,ghcn_ftp,Rio Branco,160,-9.967,-67.8,,,,,Brasil,Acre
BRM00083064,GHCN,ghcn_ftp,Porto Nacional,239,-10.717,-48.583,,,,,Brasil,Tocantins
BRM00083208,GHCN,ghcn_ftp,Vilhena,615,-12.694,-60.098,,,,,Brasil,Rondônia
BRM00083235,GHCN,ghcn_ftp,Taguatinga,604,-12.4,-46.433,,,,,Brasil,Tocantins
BRM00083264,GHCN,ghcn_ftp,Gleba Celeste,415,-12.2,-56.5,,,,,Brasil,Mato Grosso
BRM00083309,GHCN,ghcn_ftp,Diamantino,286,-14.4,-56.45,,,,,Brasil,Mato Grosso
BRM00083332,GHCN,ghcn_ftp,Posse,826,-14.1,-46.367,,,,,Brasil,Goiás
BRM00083344,GHCN,ghcn_ftp,Vitoria Da Conquista,914,-14.863,-40.863,,,,,Brasil,Bahia
BRM00083358,GHCN,ghcn_ftp,Poxoreo (Poxoreu),450,-15.833,-54.383,,,,,Brasil,Mato Grosso
BRM00083377,GHCN,ghcn_ftp,Brasilia,1159,-15.783,-47.933,,,,,Brasil,Distrito Federal
BRM00083423,GHCN,ghcn_ftp,Goiania,741,-16.667,-49.25,,,,,Brasil,Goiás
BRM00083492,GHCN,ghcn_ftp,Teofilo Otoni,356,-17.85,-41.517,,,,,Brasil,Minas Gerais
